time bIndex x y area xForce yForce corners zones gridPoints
f i f f f f f l l l l
 5.0000e-001 67747  9.9735e+000  2.3455e+000  1.6774e-002  0.0000e+000  0.0000e+000 67776,67600,67196,67820 68075,68052 68026,68000,67974,67948
 5.0000e-001 67549  9.9318e+000  2.9105e+000  1.1843e-001  0.0000e+000  0.0000e+000 67578,66404,65928,66303,67622 68274,68251,68228 68202,68176,68150,68124,68098
 5.0000e-001 67145  9.8832e+000  1.6859e+000  1.9292e-001  0.0000e+000  0.0000e+000 63753,63832,65774,65730,67798 68473,68450,68427 68401,68375,68349,68323,68297
 5.0000e-001 66947  9.8570e+000  5.0405e+000  2.4307e-001  0.0000e+000  0.0000e+000 66976,64293,62788,62709,67020 68672,68649,68626 68600,68574,68548,68522,68496
 5.0000e-001 66749  9.2953e+000  8.9108e+000  1.5171e+000  0.0000e+000  0.0000e+000 66778,62562,59635,68780,59252,59513,68697,66822 69182,69159,69136,69113,69090,69067,69231,69254,69303,69326 69041,69015,68989,68963,68937,68911,68885,68859,69205,69277
 5.0000e-001 66551  9.8433e+000  6.6603e-001  3.7153e-001  0.0000e+000  0.0000e+000 66580,69349,65752,62433,62461,66624 69596,69573,69550,69527 69501,69475,69449,69423,69397,69371
 5.0000e-001 66353  9.8777e+000  3.8364e+000  2.7341e-001  0.0000e+000  0.0000e+000 63306,69641,63681,66426,66382,69619,66998 69998,69975,69952,69929,69906 69880,69854,69828,69802,69776,69750,69724
 5.0000e-001 65899  9.2902e+000  3.0745e+000  9.0166e-001  0.0000e+000  0.0000e+000 63703,61341,59685,59713,70021,65950 70327,70304,70281,70258 70232,70206,70180,70154,70128,70102
 5.0000e-001 65701  9.0052e+000  2.2299e+000  1.7782e+000  0.0000e+000  0.0000e+000 66325,59735,70350,56579,57005,57358,60167,70431,63731,67174 70931,70908,70885,70862,70839,70816,70793,70770,70980,71003,71052,71075,71124,71147,71196,71219 70744,70718,70692,70666,70640,70614,70588,70562,70536,70510,70954,71026,71098,71170
 5.0000e-001 65503  9.9034e+000  7.7490e+000  2.2163e-001  0.0000e+000  0.0000e+000 64469,64895,65576,65532,71242,66800 71489,71466,71443,71420 71394,71368,71342,71316,71290,71264
 5.0000e-001 65134  9.3526e+000  2.1210e-001  3.7073e-001  0.0000e+000  0.0000e+000 62483,61681,60765,60721,71512,65207 71759,71736,71713,71690 71664,71638,71612,71586,71560,71534
 5.0000e-001 64844  9.6917e+000  6.2204e+000  1.0386e+000  0.0000e+000  0.0000e+000 61731,71806,61759,64315,64271,71784,65554 72163,72140,72117,72094,72071 72045,72019,71993,71967,71941,71915,71889
 5.0000e-001 64440  8.9931e+000  7.9214e+000  1.6567e+000  0.0000e+000  0.0000e+000 59535,72186,57841,57459,59173,60217,72267,64491 72669,72646,72623,72600,72577,72554,72718,72741,72790,72813,72862,72885 72528,72502,72476,72450,72424,72398,72372,72346,72692,72764,72836
 5.0000e-001 64242  9.1062e+000  6.8101e+000  1.2023e+000  0.0000e+000  0.0000e+000 60239,72989,60318,73068,60671,61709,72908,64873 73470,73447,73424,73401,73378,73355 73329,73303,73277,73251,73225,73199,73173,73147
 5.0000e-001 63781  9.9292e+000  2.7788e-002  8.6334e-003  0.0000e+000  0.0000e+000 65185,65163,297,66602 73620,73597 73571,73545,73519,73493
 5.0000e-001 63277  9.3175e+000  4.1951e+000  1.3479e+000  0.0000e+000  0.0000e+000 62731,61291,60916,73963,61319,63328,74167 73819,73796,73773,73868,73891,73940,74072,74095,74144 73747,73721,73695,73669,73643,73842,73914,74046,74118
 5.0000e-001 62759  8.6961e+000  5.4029e+000  2.0303e+000  0.0000e+000  0.0000e+000 61781,60693,56522,55735,56047,59563,61269,62810 74569,74546,74523,74500,74477,74454,74618,74641,74690,74713,74762,74785,74834,74857,74906,74929,74978,75001 74428,74402,74376,74350,74324,74298,74272,74246,74592,74664,74736,74808,74880,74952
 5.0000e-001 62511  9.8281e+000  9.7332e+000  2.0457e-001  0.0000e+000  0.0000e+000 62540,275,61860,62172,62584 75200,75177,75154 75128,75102,75076,75050,75024
 5.0000e-001 62121  9.1855e+000  1.1493e+000  1.1878e+000  0.0000e+000  0.0000e+000 60189,75308,59814,75225,61420,61659,62411,63810 75710,75687,75664,75641,75618,75595,75759,75782,75831,75854 75569,75543,75517,75491,75465,75439,75413,75387,75733,75805
 5.0000e-001 61809  9.4139e+000  9.9540e+000  2.9886e-002  0.0000e+000  0.0000e+000 61838,60815,61882 75955 75929,75903,75877
 5.0000e-001 61369  8.7981e+000  9.5614e+000  8.7803e-001  0.0000e+000  0.0000e+000 60837,60793,58862,59123,59613,75978,62150 76335,76312,76289,76266,76243 76217,76191,76165,76139,76113,76087,76061
 5.0000e-001 60865  8.5820e+000  2.7189e-001  4.3198e-001  0.0000e+000  0.0000e+000 58783,58188,58636,58592,60743,61398 76583,76560,76537,76514 76488,76462,76436,76410,76384,76358
 5.0000e-001 60267  8.4006e+000  3.8716e+000  1.1713e+000  0.0000e+000  0.0000e+000 59585,55628,55656,76606,59663,60894,76689 77042,77019,76996,76973,76950,77091,77114 76924,76898,76872,76846,76820,76794,76768,77065
 5.0000e-001 59763  8.1546e+000  6.7804e+000  1.1480e+000  0.0000e+000  0.0000e+000 59195,55478,77529,55103,56500,60296,77659 77313,77290,77267,77362,77385,77434,77457,77506,77636 77241,77215,77189,77163,77137,77336,77408,77480,77610
 5.0000e-001 59223  7.9810e+000  9.2471e+000  7.8775e-001  0.0000e+000  0.0000e+000 59145,55578,54555,54583,77738,59274 78044,78021,77998,77975 77949,77923,77897,77871,77845,77819
 5.0000e-001 58811  8.0494e+000  9.8996e+000  1.6244e-001  0.0000e+000  0.0000e+000 58840,54706,55556,58884 78194,78171 78145,78119,78093,78067
 5.0000e-001 58563  8.3248e+000  1.1587e+000  9.5593e-001  0.0000e+000  0.0000e+000 57380,56422,56450,78217,58761,59792,78300 78653,78630,78607,78584,78561 78535,78509,78483,78457,78431,78405,78379
 5.0000e-001 58159  7.6947e+000  9.1007e-001  9.3622e-001  0.0000e+000  0.0000e+000 56472,78676,55528,53718,54144,54383,58210 79031,79008,78985,78962,78939,79080,79103 78913,78887,78861,78835,78809,78783,78757,79054
 5.0000e-001 57812  7.3819e+000  8.6786e+000  1.4584e+000  0.0000e+000  0.0000e+000 54605,79126,51300,50655,51030,53639,57863 79481,79458,79435,79412,79389,79530,79553,79602,79625,79674,79697 79363,79337,79311,79285,79259,79233,79207,79504,79576,79648
 5.0000e-001 57408  7.6727e+000  1.3822e-001  2.5336e-001  0.0000e+000  0.0000e+000 54405,53611,53350,53306,58614 79896,79873,79850 79824,79798,79772,79746,79720
 5.0000e-001 56954  7.5779e+000  7.5586e+000  1.0774e+000  0.0000e+000  0.0000e+000 53661,51918,52344,54433,55456,79919,57437 80276,80253,80230,80207,80184,80325,80348 80158,80132,80106,80080,80054,80028,80002,80299
 5.0000e-001 56550  7.5967e+000  3.1587e+000  1.7736e+000  0.0000e+000  0.0000e+000 55678,80452,55024,50258,80531,50337,50576,80371,56601 80982,80959,80936,80913,80890,80867,80844,81031,81054,81103,81126,81175,81198,81247,81270 80818,80792,80766,80740,80714,80688,80662,80636,80610,81005,81077,81149,81221
 5.0000e-001 55996  7.1025e+000  2.2430e+000  1.5680e+000  0.0000e+000  0.0000e+000 50598,81293,48063,81374,48438,81453,55506,56400,56983 81904,81881,81858,81835,81812,81789,81766,81953,81976,82025,82048 81740,81714,81688,81662,81636,81610,81584,81558,81532,81927,81999
