time dIndex x y area porePressure
f i f f f f
 1.0000e-001 113178  6.1803e-001  6.1803e-001  0.0000e+000  0.0000e+000
 1.0000e-001 107416  2.1112e-001  2.1112e-001  5.3683e-319  0.0000e+000
 1.0000e-001 111996  4.8985e-001  4.8985e-001  0.0000e+000  0.0000e+000
 1.0000e-001 108364  4.3461e-001  4.3461e-001  0.0000e+000  0.0000e+000
 1.0000e-001 111444  6.0729e-001  6.0729e-001  0.0000e+000  0.0000e+000
 1.0000e-001 109664  2.8703e-001  2.8703e-001  5.4336e-319  0.0000e+000
 1.0000e-001 111044  4.9547e-001  4.9547e-001  0.0000e+000  0.0000e+000
 1.0000e-001 110585  7.8015e-001  7.8015e-001  5.5204e-319  0.0000e+000
 1.0000e-001 110666  1.2278e+000  1.2278e+000  0.0000e+000  0.0000e+000
 1.0000e-001 105588  1.0308e+000  1.0308e+000  1.9763e-323  0.0000e+000
 1.0000e-001 110258  5.6350e-001  5.6350e-001  0.0000e+000  0.0000e+000
 1.0000e-001 105667  1.0606e+000  1.0606e+000  5.2740e-319  0.0000e+000
 1.0000e-001 109585  1.4237e+000  1.4237e+000  1.9763e-323  0.0000e+000
 1.0000e-001 104504  1.2428e+000  1.2428e+000  5.2414e-319  0.0000e+000
 1.0000e-001 108742  1.1823e+000  1.1823e+000  5.3905e-319  0.0000e+000
 1.0000e-001 106831  6.7725e-001  6.7725e-001  5.3456e-319  0.0000e+000
 1.0000e-001 108285  1.2488e+000  1.2488e+000  1.9763e-323  0.0000e+000
 1.0000e-001 106991  7.6795e-001  7.6795e-001  0.0000e+000  0.0000e+000
 1.0000e-001 106912  1.6404e+000  1.6404e+000  1.9763e-323  0.0000e+000
 1.0000e-001 102691  1.5467e+000  1.5467e+000  0.0000e+000  0.0000e+000
 1.0000e-001 106504  8.7499e-001  8.7499e-001  0.0000e+000  0.0000e+000
 1.0000e-001 105748  1.4159e+000  1.4159e+000  0.0000e+000  0.0000e+000
 1.0000e-001 106175  1.4190e+000  1.4190e+000  0.0000e+000  0.0000e+000
 1.0000e-001 103671  1.6156e+000  1.6156e+000  1.9763e-323  0.0000e+000
 1.0000e-001 105460  1.5499e+000  1.5499e+000  0.0000e+000  0.0000e+000
 1.0000e-001 98764  1.9729e+000  1.9729e+000  4.9386e-319  0.0000e+000
 1.0000e-001 104664  2.2504e+000  2.2504e+000  0.0000e+000  0.0000e+000
