time zIndex S11 S22 S12 block gridPoints
f i f f f i l
 8.0000e+000 448 -5.5808e+001 -1.3021e+002  1.3988e-003 202 471,373,347
 8.0000e+000 425 -5.5811e+001 -1.3022e+002 -3.1086e-014 202 471,347,321
 8.0000e+000 497 -5.5806e+001 -1.3021e+002  3.1086e-014 202 399,373,471
 8.0000e+000 520 -5.5808e+001 -1.3021e+002 -1.3988e-003 202 399,471,321
 8.5000e+000 448 -5.9312e+001 -1.3838e+002  9.3488e-004 202 471,373,347
 8.5000e+000 425 -5.9313e+001 -1.3839e+002 -2.9529e-014 202 471,347,321
 8.5000e+000 497 -5.9310e+001 -1.3838e+002  2.9529e-014 202 399,373,471
 8.5000e+000 520 -5.9312e+001 -1.3838e+002 -9.3488e-004 202 399,471,321
 9.0000e+000 448 -6.2817e+001 -1.4656e+002  8.0097e-004 202 471,373,347
 9.0000e+000 425 -6.2818e+001 -1.4657e+002 -1.7497e-014 202 471,347,321
 9.0000e+000 497 -6.2816e+001 -1.4656e+002  1.7498e-014 202 399,373,471
 9.0000e+000 520 -6.2817e+001 -1.4656e+002 -8.0097e-004 202 399,471,321
 9.5000e+000 448 -6.6324e+001 -1.5475e+002  9.6411e-004 202 471,373,347
 9.5000e+000 425 -6.6325e+001 -1.5475e+002 -1.2895e-014 202 471,347,321
 9.5000e+000 497 -6.6323e+001 -1.5474e+002  1.2895e-014 202 399,373,471
 9.5000e+000 520 -6.6324e+001 -1.5475e+002 -9.6411e-004 202 399,471,321
 1.0000e+001 448 -6.9833e+001 -1.6293e+002  1.4479e-003 202 471,373,347
 1.0000e+001 425 -6.9835e+001 -1.6294e+002 -1.2312e-014 202 471,347,321
 1.0000e+001 497 -6.9830e+001 -1.6293e+002  1.2312e-014 202 399,373,471
 1.0000e+001 520 -6.9833e+001 -1.6293e+002 -1.4479e-003 202 399,471,321
