time dIndex x y area porePressure
f i f f f f
 1.0000e-001 116959  6.1707e-001  6.1707e-001  0.0000e+000  0.0000e+000
 1.0000e-001 111210  2.0825e-001  2.0825e-001  5.5557e-319  0.0000e+000
 1.0000e-001 115728  4.8843e-001  4.8843e-001  0.0000e+000  0.0000e+000
 1.0000e-001 112158  4.3050e-001  4.3050e-001  0.0000e+000  0.0000e+000
 1.0000e-001 115024  6.0525e-001  6.0525e-001  0.0000e+000  0.0000e+000
 1.0000e-001 113435  2.8103e-001  2.8103e-001  5.6199e-319  0.0000e+000
 1.0000e-001 114029  5.3451e-001  5.3451e-001  0.0000e+000  0.0000e+000
 1.0000e-001 109346  9.8688e-001  9.8688e-001  0.0000e+000  0.0000e+000
 1.0000e-001 113356  1.4195e+000  1.4195e+000  1.9763e-323  0.0000e+000
 1.0000e-001 108230  1.2373e+000  1.2373e+000  5.4216e-319  0.0000e+000
 1.0000e-001 112536  1.1835e+000  1.1835e+000  5.5804e-319  0.0000e+000
 1.0000e-001 110657  6.8079e-001  6.8079e-001  1.9763e-323  0.0000e+000
 1.0000e-001 112079  1.2475e+000  1.2475e+000  1.9763e-323  0.0000e+000
 1.0000e-001 110736  7.6412e-001  7.6412e-001  0.0000e+000  0.0000e+000
 1.0000e-001 110578  1.6364e+000  1.6364e+000  1.9763e-323  0.0000e+000
 1.0000e-001 106417  1.5418e+000  1.5418e+000  0.0000e+000  0.0000e+000
 1.0000e-001 110200  8.6857e-001  8.6857e-001  0.0000e+000  0.0000e+000
 1.0000e-001 109265  1.4137e+000  1.4137e+000  5.4590e-319  0.0000e+000
 1.0000e-001 109822  1.4155e+000  1.4155e+000  0.0000e+000  0.0000e+000
 1.0000e-001 107397  1.6144e+000  1.6144e+000  1.9763e-323  0.0000e+000
 1.0000e-001 109186  1.5453e+000  1.5453e+000  1.9763e-323  0.0000e+000
 1.0000e-001 102490  1.9714e+000  1.9714e+000  5.1227e-319  0.0000e+000
 1.0000e-001 108390  2.2484e+000  2.2484e+000  0.0000e+000  0.0000e+000
 1.0000e-001 105542  1.9342e+000  1.9342e+000  1.9763e-323  0.0000e+000
 1.0000e-001 108311  2.2803e+000  2.2803e+000  1.9763e-323  0.0000e+000
