time gpIndex x y xDisp yDisp xForce yForce xVel yVel block corner
f i f f f f f f f f i i
 1.0000e-001 66454  9.9646e+000  3.5333e+000 -8.6048e-004  1.0463e-003 -2.6947e-001  3.3876e-00166104 66199
 1.0000e-001 66428  9.3173e+000  3.7754e+000 -8.3998e-004  1.1394e-003 -9.0394e-002 -5.3572e-00266104 66199
 1.0000e-001 66402  9.4666e+000  4.6825e+000 -7.7075e-004  1.5302e-003  1.2985e-002 -1.7650e-00166104 66199
 1.0000e-001 66376  9.9991e+000  4.8297e+000 -9.1324e-004  1.5700e-003 -4.7994e-002 -2.5836e-00266104 66199
 1.0000e-001 66350  9.9991e+000  4.1892e+000 -9.1113e-004  1.2737e-003 -1.7253e-001  1.7842e-00166104 66199
 1.0000e-001 66324  9.9991e+000  3.5489e+000 -8.6646e-004  1.0494e-003  5.8095e-002  3.8034e-00266104 66199
 1.0000e-001 66829  9.9994e+000  3.5490e+000 -6.3717e-004  1.1531e-003 -2.9640e-002  4.4640e-00265906 66239
 1.0000e-001 66803  9.9994e+000  2.7486e+000 -6.2936e-004  8.2471e-004 -6.3458e-002  5.8866e-00265906 66239
 1.0000e-001 66777  9.9993e+000  1.9483e+000 -6.8559e-004  5.3479e-004 -4.7535e-002 -8.7283e-00365906 66239
 1.0000e-001 66751  9.8718e+000  1.8985e+000 -6.7719e-004  5.4552e-004  3.5851e-002  2.6724e-00365906 66239
 1.0000e-001 66725  9.6133e+000  2.4442e+000 -5.8758e-004  8.0074e-004 -3.8081e-001  4.4544e-00265906 66239
 1.0000e-001 66699  9.7891e+000  2.9887e+000 -6.1004e-004  8.9232e-004 -1.1318e-001  6.0754e-00365906 66239
 1.0000e-001 66673  9.9649e+000  3.5334e+000 -6.2868e-004  1.1469e-003 -1.4109e-001 -1.0129e-00265906 66239
 1.0000e-001 67074  9.9995e+000  1.9483e+000 -5.4715e-004  5.8787e-004 -7.3514e-003  8.9648e-00365708 66041
 1.0000e-001 67048  9.9992e+000  1.3363e+000 -7.9382e-004  3.8967e-004 -1.8862e-002  1.1255e-00265708 66041
 1.0000e-001 67022  9.8248e+000  1.7103e+000 -6.0288e-004  5.3018e-004 -2.5851e-002  5.4756e-00265708 66041
 1.0000e-001 66996  9.8200e+000  1.7914e+000 -5.7257e-004  5.5687e-004 -3.5227e-002  4.5357e-00265708 66041
 1.0000e-001 66970  9.8719e+000  1.8986e+000 -5.4156e-004  5.9711e-004 -5.1404e-002  5.9448e-00265708 66041
 1.0000e-001 67382  9.9993e+000  1.3362e+000 -7.3544e-004  2.6416e-004 -2.7133e-002 -2.3075e-00265418 65843
 1.0000e-001 67356  9.9992e+000  4.3825e-001 -8.1062e-004  8.7869e-005 -1.0042e-002 -4.4004e-00265418 65843
 1.0000e-001 67330  9.0270e+000  2.8250e-001 -7.8735e-004  7.8756e-005  1.7505e-002  3.5856e-00265418 65843
 1.0000e-001 67304  8.7686e+000  3.7500e-001 -7.9028e-004  1.1175e-004 -3.0877e-002 -1.1185e-00265418 65843
 1.0000e-001 67278  9.2966e+000  1.0425e+000 -7.5311e-004  1.9807e-004  5.7914e-003 -2.6151e-00265418 65843
 1.0000e-001 67252  9.8248e+000  1.7102e+000 -5.6046e-004  4.3698e-004 -3.2880e-002  4.7560e-00365418 65843
 1.0000e-001 67947  9.8200e+000  1.7913e+000 -6.4043e-004  4.1630e-004 -3.6290e-002  1.6937e-00165014 65087
 1.0000e-001 67921  9.0816e+000  1.7442e+000 -5.9493e-004  5.7268e-004 -4.4979e-002  6.4836e-00265014 65087
 1.0000e-001 67895  8.3432e+000  1.6970e+000 -5.4191e-004  6.2817e-004 -1.1747e-001  1.7023e-00165014 65087
 1.0000e-001 67869  8.3727e+000  2.3145e+000 -4.6219e-004  7.9169e-004 -1.0267e-001  2.3306e-00265014 65087
 1.0000e-001 67843  8.4022e+000  2.9321e+000 -3.5714e-004  9.5100e-004 -1.4748e-001 -6.9249e-00365014 65087
 1.0000e-001 67817  8.5985e+000  2.9618e+000 -3.7776e-004  9.1835e-004 -6.9670e-002  1.7413e-00165014 65087
 1.0000e-001 67791  9.1060e+000  2.7029e+000 -4.1615e-004  7.3061e-004  4.1849e-002  5.4194e-00165014 65087
 1.0000e-001 67765  9.6134e+000  2.4440e+000 -4.8939e-004  5.9393e-004  4.2430e-002  1.6205e-00165014 65087
 1.0000e-001 67739  9.8718e+000  1.8984e+000 -6.2215e-004  4.2905e-004 -6.6481e-002 -2.0049e-00265014 65087
 1.0000e-001 68264  9.7789e+000  9.1607e+000 -9.7818e-004  4.2929e-003 -2.3183e-001  8.6325e-00264816 64951
 1.0000e-001 68238  9.0597e+000  9.4082e+000 -9.0853e-004  4.4444e-003 -9.0063e-001  2.2071e-00164816 64951
 1.0000e-001 68212  9.0074e+000  1.0005e+001 -9.4034e-004  5.0001e-003  4.2255e-003  0.0000e+00064816 64951
 1.0000e-001 68186  9.7520e+000  1.0005e+001 -1.1829e-003  5.0001e-003 -7.7368e-002  0.0000e+00064816 64951
 1.0000e-001 68160  9.9988e+000  9.8639e+000 -1.2182e-003  4.8509e-003 -1.6490e-001  8.2508e-00264816 64951
 1.0000e-001 68134  9.9990e+000  9.2249e+000 -1.0459e-003  4.4145e-003 -6.1073e-003 -1.7095e-00164816 64951
 1.0000e-001 68460  9.6132e+000  2.4441e+000 -6.3113e-004  6.6687e-004 -1.5712e-002  1.2211e-00164362 68679
 1.0000e-001 68434  8.5985e+000  2.9618e+000 -4.4119e-004  9.5044e-004 -1.7773e-001  9.5991e-00264362 68679
 1.0000e-001 68408  9.3176e+000  3.7753e+000 -6.1426e-004  1.0544e-003  4.4767e-002  1.7510e-00164362 68679
 1.0000e-001 68382  9.9648e+000  3.5332e+000 -6.8251e-004  9.7949e-004 -7.2711e-002  1.5060e-00164362 68679
 1.0000e-001 68532  9.3363e+000  3.1106e+000 -5.9053e-004  8.9807e-004 -8.4680e-003  1.5425e-00264362 68679
 1.0000e-001 68604  9.7891e+000  2.9887e+000 -6.2048e-004  8.6038e-004 -7.8184e-002  4.1460e-00264362 68679
 1.0000e-001 68736  9.1058e+000  2.7030e+000 -5.9241e-004  8.2085e-004 -3.0894e-001 -9.3276e-00264362 68679
 1.0000e-001 68864  8.9579e+000  3.3685e+000 -6.0665e-004  9.8846e-004 -5.1220e-002  8.4017e-00264362 68679
 1.0000e-001 69096  9.4842e+000  7.5208e+000 -8.9956e-004  3.0480e-003 -1.5673e-001  2.7359e-00264164 64299
 1.0000e-001 69070  9.2469e+000  7.6758e+000 -8.8348e-004  3.1189e-003 -2.8478e-001  1.1744e-00164164 64299
 1.0000e-001 69044  9.3414e+000  8.3607e+000 -1.0664e-003  3.5569e-003 -1.5229e-001  4.1176e-00264164 64299
 1.0000e-001 69018  9.9989e+000  8.2415e+000 -1.1442e-003  3.6188e-003  3.9920e-002  1.9393e-00164164 64299
 1.0000e-001 68992  9.9990e+000  7.6341e+000 -1.0255e-003  3.2187e-003 -2.5910e-003 -1.5830e-00164164 64299
 1.0000e-001 69295  9.4667e+000  4.6825e+000 -6.4282e-004  1.5664e-003 -6.5905e-002  8.2520e-00163966 64101
 1.0000e-001 69269  8.7873e+000  4.9710e+000 -5.7734e-004  1.6781e-003 -1.6746e-002  2.6643e-00163966 64101
 1.0000e-001 69243  9.3436e+000  5.8879e+000 -6.9552e-004  2.1377e-003 -5.4914e-001  5.1105e-00163966 64101
 1.0000e-001 69217  9.9993e+000  5.5081e+000 -7.4172e-004  1.8714e-003 -1.0538e-001  7.8786e-00263966 64101
 1.0000e-001 69191  9.9993e+000  4.8297e+000 -7.0169e-004  1.6290e-003 -5.3318e-002  3.2018e-00263966 64101
 1.0000e-001 69390  9.3336e+000  5.2956e+000 -6.7232e-004  1.8300e-003  2.8738e-003 -3.4586e-00363966 64101
 1.0000e-001 69462  9.0654e+000  5.4294e+000 -6.8143e-004  1.8286e-003 -2.2484e-001  1.6527e-00163966 64101
 1.0000e-001 69805  9.4199e+000  6.5553e+000 -1.1423e-003  2.7870e-003  1.3839e-001  1.2148e-00163676 63903
 1.0000e-001 69779  8.9358e+000  6.9313e+000 -1.0713e-003  2.8888e-003 -1.9311e-001  2.0961e-00163676 63903
 1.0000e-001 69753  8.4518e+000  7.3072e+000 -8.0060e-004  2.8966e-003 -1.8745e-001  1.0815e-00263676 63903
 1.0000e-001 69727  8.4822e+000  7.5275e+000 -8.2598e-004  3.0908e-003  7.0516e-002  2.8100e-00163676 63903
 1.0000e-001 69701  9.2466e+000  7.6760e+000 -1.1118e-003  3.2678e-003 -9.7524e-002  5.5198e-00163676 63903
 1.0000e-001 69675  9.4840e+000  7.5210e+000 -1.1696e-003  3.2231e-003 -1.2490e+000  3.6374e-00163676 63903
 1.0000e-001 70001  9.9986e+000  7.6340e+000 -1.4305e-003  3.1287e-003 -1.8228e-002  4.3478e-00163472 64259
 1.0000e-001 69975  9.9988e+000  6.6553e+000 -1.2209e-003  2.5871e-003 -1.1057e-001 -3.7117e-00263472 64259
 1.0000e-001 69949  9.4199e+000  6.5549e+000 -1.1691e-003  2.3782e-003 -7.7536e-002  3.3670e-00163472 64259
 1.0000e-001 69923  9.4839e+000  7.5208e+000 -1.1859e-003  2.9839e-003  6.1555e-001  4.4305e-00163472 64259
 1.0000e-001 70073  9.7263e+000  7.0910e+000 -1.2482e-003  2.7375e-003 -4.5743e-003  1.2206e-00263472 64259
 1.0000e-001 70249  9.9986e+000  9.2248e+000 -1.4332e-003  4.3006e-003 -1.3125e-001 -3.9904e-00263274 64911
 1.0000e-001 70223  9.9988e+000  8.2415e+000 -1.1677e-003  3.6241e-003 -1.0586e-001 -3.3598e-00163274 64911
 1.0000e-001 70197  9.3415e+000  8.3607e+000 -9.6066e-004  3.5387e-003 -3.4121e-002  5.4070e-00163274 64911
 1.0000e-001 70171  9.2564e+000  8.4877e+000 -9.7650e-004  3.6052e-003 -6.5320e-002  1.7615e-00163274 64911
 1.0000e-001 70145  9.7785e+000  9.1606e+000 -1.3444e-003  4.1817e-003 -3.1700e-001  5.6169e-00163274 64911
 1.0000e-001 70498  9.9990e+000  6.6553e+000 -1.0097e-003  2.6231e-003  5.2350e-003 -1.2721e-00263076 63607
 1.0000e-001 70472  9.9991e+000  6.0818e+000 -8.8559e-004  2.3144e-003 -9.0363e-003 -3.2863e-00363076 63607
