time gpIndex x y xDisp yDisp xForce yForce xVel yVel block corner
f i f f f f f f f f i i
 1.0000e-001 66458  9.9658e+000  3.6318e+000  2.8870e-004  9.9536e-002  1.4132e+000  4.9356e-00266108 66243
 1.0000e-001 66432  9.3235e+000  3.8636e+000  5.3115e-003  8.9344e-002  2.7483e-001  2.1896e+00066108 66243
 1.0000e-001 66406  9.4677e+000  4.7704e+000  3.4966e-004  8.9452e-002  6.2280e-001  5.1414e+00066108 66243
 1.0000e-001 66380  1.0000e+001  4.9281e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00066108 66243
 1.0000e-001 66354  1.0000e+001  4.2880e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00066108 66243
 1.0000e-001 66328  1.0000e+001  3.6478e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00066108 66243
 1.0000e-001 66833  1.0000e+001  3.6478e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00065910 66203
 1.0000e-001 66807  1.0000e+001  2.8478e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00065910 66203
 1.0000e-001 66781  1.0000e+001  2.0478e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00065910 66203
 1.0000e-001 66755  9.8724e+000  1.9975e+000 -8.4142e-005  9.9448e-002 -4.0133e-001  3.8267e-00165910 66203
 1.0000e-001 66729  9.6163e+000  2.5398e+000  2.4233e-003  9.6372e-002 -4.2077e-001  5.9770e-00165910 66203
 1.0000e-001 66703  9.7911e+000  3.0862e+000  1.4386e-003  9.8347e-002 -6.4038e+000  5.8647e+00065910 66203
 1.0000e-001 66677  9.9656e+000  3.6317e+000  1.4787e-004  9.9479e-002 -4.8976e+000  7.4884e+00065910 66203
 1.0000e-001 67078  1.0000e+001  2.0478e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00065712 66045
 1.0000e-001 67052  1.0000e+001  1.4360e+000  0.0000e+000  1.0001e-001  0.0000e+000  0.0000e+00065712 66045
 1.0000e-001 67026  9.8271e+000  1.8070e+000  1.6928e-003  9.7280e-002  6.5665e-002  1.9278e+00065712 66045
 1.0000e-001 67000  9.8230e+000  1.8877e+000  2.3594e-003  9.6872e-002  1.2747e+000 -3.5694e-00265712 66045
