time cIndex x y length flowRate aperture nForce sForce xNormCosine yNormCosine blocks domains corners
f i f f f f f f f f f l l l
 0.0000e+000 4463072  1.7422e-001  1.1931e+001  6.5117e-002  0.0000e+000  0.0000e+000  3.3643e-001 -9.9839e-002  9.6416e-001  2.6532e-001 139511,159845 139721,4548307 4548368,4463050
 0.0000e+000 4548267  1.3701e-001  1.2066e+001  7.0116e-002  0.0000e+000  0.0000e+000  3.5810e-001 -1.0749e-001  9.6416e-001  2.6533e-001 139511,159845 4463112,4548430 4548241,4461688
 0.0000e+000 4461710  1.3701e-001  1.2066e+001  7.0116e-002  0.0000e+000  0.0000e+000  3.5810e-001 -1.0749e-001 -9.6416e-001 -2.6534e-001 159845,139511 4463112,4548509 4461688,4548241
 0.0000e+000 4546966  1.5925e-001  1.0284e+000  5.2154e-002  0.0000e+000  0.0000e+000  4.2164e-001 -1.5417e-001  6.0841e-001  7.9363e-001 140205,151532 4508350,4547006 4546606,4509616
 0.0000e+000 4509638  1.5920e-001  1.0285e+000  4.7162e-002  0.0000e+000  0.0000e+000  3.8025e-001 -1.3939e-001 -6.0843e-001 -7.9360e-001 151532,140205 4508350,4509678 140596,4546944
 0.0000e+000 4546887  3.2477e-001  9.0154e-001  5.2161e-002  0.0000e+000  0.0000e+000  4.4162e-001 -1.5557e-001 -6.0841e-001 -7.9362e-001 151532,140205 140698,4546927 4508288,4546865
 0.0000e+000 4509510  3.2483e-001  9.0149e-001  4.7154e-002  0.0000e+000  0.0000e+000  3.9828e-001 -1.4066e-001  6.0843e-001  7.9361e-001 140205,151532 140698,4546668 140574,4509488
 0.0000e+000 4546808  3.1713e-001  7.7874e-001  5.4085e-002  0.0000e+000  0.0000e+000  4.7220e-001  1.5341e-001  5.4860e-001 -8.3609e-001 140205,150752 4511716,4546848 4546786,4512982
 0.0000e+000 4513004  3.1720e-001  7.7878e-001  4.9076e-002  0.0000e+000  0.0000e+000  4.2561e-001  1.3922e-001 -5.4866e-001  8.3605e-001 150752,140205 4511716,4513044 4512982,4546786
 0.0000e+000 4546729  1.3631e-001  6.6010e-001  5.4075e-002  0.0000e+000  0.0000e+000  4.6633e-001  1.5124e-001 -5.4855e-001  8.3612e-001 150752,140205 140812,4546769 4512854,4546707
 0.0000e+000 4512876  1.3627e-001  6.6008e-001  4.9090e-002  0.0000e+000  0.0000e+000  4.2456e-001  1.3726e-001  5.4850e-001 -8.3615e-001 140205,150752 140812,4546589 4546707,4512854
 0.0000e+000 4546628  2.4204e-001  9.6496e-001  5.2155e-002  0.0000e+000  0.0000e+000  4.4367e-001 -1.5489e-001  6.0841e-001  7.9362e-001 140205,151532 4509550,4546927 4546865,4508288
 0.0000e+000 4508310  2.4198e-001  9.6500e-001  5.2161e-002  0.0000e+000  0.0000e+000  4.4398e-001 -1.5489e-001 -6.0841e-001 -7.9363e-001 151532,140205 4509550,4547006 4509616,4546606
 0.0000e+000 4546549  2.2670e-001  7.1941e-001  5.4086e-002  0.0000e+000  0.0000e+000  4.7365e-001  1.5245e-001  5.4855e-001 -8.3612e-001 140205,150752 4512916,4546769 4546525,4511654
 0.0000e+000 4511676  2.2676e-001  7.1944e-001  5.4076e-002  0.0000e+000  0.0000e+000  4.7149e-001  1.5245e-001 -5.4860e-001  8.3609e-001 150752,140205 4512916,4546848 4511654,4546525
 0.0000e+000 4545643  2.0602e-001  1.6163e+001  8.6296e-002  0.0000e+000  0.0000e+000  4.0311e-001  1.4643e-001  9.5516e-001 -2.9608e-001 140545,153006 4498441,4545683 4545439,4499380
 0.0000e+000 4499402  2.0602e-001  1.6163e+001  8.1295e-002  0.0000e+000  0.0000e+000  3.7976e-001  1.3794e-001 -9.5517e-001  2.9607e-001 153006,140545 4498441,4499442 139029,4545621
 0.0000e+000 4545564  1.0382e-001  1.5833e+001  8.6297e-002  0.0000e+000  0.0000e+000  4.0803e-001  1.4657e-001 -9.5516e-001  2.9608e-001 153006,140545 142236,4545604 4499252,4545542
 0.0000e+000 4499274  1.0382e-001  1.5833e+001  8.1297e-002  0.0000e+000  0.0000e+000  3.8438e-001  1.3808e-001  9.5517e-001 -2.9607e-001 140545,153006 142236,4545503 4545542,4499252
 0.0000e+000 4545463  1.5492e-001  1.5998e+001  8.6297e-002  0.0000e+000  0.0000e+000  4.0594e-001  1.4657e-001  9.5516e-001 -2.9608e-001 140545,153006 4499314,4545604 4545439,4498379
 0.0000e+000 4498401  1.5492e-001  1.5998e+001  8.6297e-002  0.0000e+000  0.0000e+000  4.0594e-001  1.4657e-001 -9.5516e-001  2.9608e-001 153006,140545 4499314,4545683 4498379,4545439
 0.0000e+000 4545382  7.5187e-002  3.8668e+000  5.9420e-002  0.0000e+000  0.0000e+000  3.5708e-001 -1.7619e-001  7.7454e-001  6.3252e-001 140935,160185 4459254,4545422 4544368,4460496
 0.0000e+000 4460518  7.5171e-002  3.8668e+000  5.4427e-002  0.0000e+000  0.0000e+000  3.2845e-001 -1.6136e-001 -7.7448e-001 -6.3260e-001 160185,140935 4459254,4460558 137494,4545360
 0.0000e+000 4545254  2.2551e-001  3.6827e+000  5.9419e-002  0.0000e+000  0.0000e+000  3.5939e-001 -1.7582e-001 -7.7455e-001 -6.3252e-001 160185,140935 141145,4545294 4459192,4545232
 0.0000e+000 4460646  2.2552e-001  3.6827e+000  5.4425e-002  0.0000e+000  0.0000e+000  3.2925e-001 -1.6103e-001  7.7454e-001  6.3253e-001 140935,160185 141145,4544432 137516,4460624
 0.0000e+000 4544912  1.9566e-001  3.4802e+000  7.1238e-002  0.0000e+000  0.0000e+000  4.7778e-001  2.1496e-001 -7.2484e-001  6.8892e-001 154694,140935 141202,4544952 4489418,4544890
 0.0000e+000 4489440  1.9565e-001  3.4802e+000  7.1234e-002  0.0000e+000  0.0000e+000  4.7698e-001  2.1496e-001  7.2487e-001 -6.8888e-001 140935,154694 141202,4489480 4544890,4489418
 0.0000e+000 4544392  1.5036e-001  3.7748e+000  5.9423e-002  0.0000e+000  0.0000e+000  3.5784e-001 -1.7627e-001  7.7455e-001  6.3252e-001 140935,160185 4460686,4545294 4545232,4459192
 0.0000e+000 4459214  1.5034e-001  3.7748e+000  5.9421e-002  0.0000e+000  0.0000e+000  3.5797e-001 -1.7627e-001 -7.7454e-001 -6.3252e-001 160185,140935 4460686,4545422 4460496,4544368
 0.0000e+000 4544003  2.8977e-001  3.0829e+000  5.8188e-002  0.0000e+000  0.0000e+000  3.2752e-001 -1.6464e-001 -8.2134e-001 -5.7044e-001 154694,141225 141435,4544043 4488818,4543981
 0.0000e+000 4490184  2.8978e-001  3.0829e+000  5.3193e-002  0.0000e+000  0.0000e+000  2.9984e-001 -1.5049e-001  8.2131e-001  5.7048e-001 141225,154694 141435,4543052 140907,4490162
 0.0000e+000 4543875  1.5701e-001  3.2741e+000  5.8189e-002  0.0000e+000  0.0000e+000  3.3097e-001 -1.6504e-001  8.2135e-001  5.7042e-001 141225,154694 4488880,4543915 4542988,4490034
 0.0000e+000 4490056  1.5700e-001  3.2741e+000  5.3192e-002  0.0000e+000  0.0000e+000  3.0195e-001 -1.5086e-001 -8.2138e-001 -5.7038e-001 154694,141225 4488880,4490096 140885,4543853
 0.0000e+000 4543113  2.2352e-001  2.8982e+000  7.4930e-002  0.0000e+000  0.0000e+000  5.7619e-001  2.1052e-001 -5.5780e-001  8.2998e-001 159505,141225 141492,4543153 4465581,4543091
 0.0000e+000 4465603  2.2349e-001  2.8981e+000  7.4927e-002  0.0000e+000  0.0000e+000  5.7714e-001  2.1052e-001  5.5777e-001 -8.3000e-001 141225,159505 141492,4465643 4543091,4465581
 0.0000e+000 4543012  2.2340e-001  3.1785e+000  5.8192e-002  0.0000e+000  0.0000e+000  3.2860e-001 -1.6514e-001  8.2134e-001  5.7044e-001 141225,154694 4490224,4544043 4543981,4488818
 0.0000e+000 4488840  2.2338e-001  3.1785e+000  5.8190e-002  0.0000e+000  0.0000e+000  3.2822e-001 -1.6514e-001 -8.2135e-001 -5.7042e-001 154694,141225 4490224,4543915 4490034,4542988
 0.0000e+000 4542931  1.1206e-001  7.3594e+000  5.1454e-002  0.0000e+000  0.0000e+000  2.1473e-001  5.1772e-002 -9.8539e-001  1.7029e-001 158589,141515 141896,4542971 4470294,4542909
 0.0000e+000 4471660  1.1206e-001  7.3594e+000  4.6452e-002  0.0000e+000  0.0000e+000  1.9387e-001  4.6741e-002  9.8540e-001 -1.7028e-001 141515,158589 141896,4542181 141566,4471638
 0.0000e+000 4542803  1.4711e-001  7.5622e+000  5.1456e-002  0.0000e+000  0.0000e+000  2.1113e-001  5.2176e-002  9.8539e-001 -1.7029e-001 141515,158589 4470356,4542843 4542781,4471510
 0.0000e+000 4471532  1.4711e-001  7.5622e+000  4.6455e-002  0.0000e+000  0.0000e+000  1.9057e-001  4.7106e-002 -9.8540e-001  1.7028e-001 158589,141515 4470356,4471572 4471510,4542781
 0.0000e+000 4542141  1.2959e-001  7.4608e+000  5.1456e-002  0.0000e+000  0.0000e+000  2.1299e-001  5.2049e-002  9.8539e-001 -1.7029e-001 141515,158589 4471700,4542971 4542117,4470294
 0.0000e+000 4470316  1.2959e-001  7.4608e+000  5.1455e-002  0.0000e+000  0.0000e+000  2.1299e-001  5.2049e-002 -9.8539e-001  1.7029e-001 158589,141515 4471700,4542843 4470294,4542117
 0.0000e+000 4541752  1.0363e-001  1.9458e+001  5.7706e-002  0.0000e+000  0.0000e+000  4.7570e-001  1.6196e-001 -5.6335e-001  8.2622e-001 155248,141969 143933,4541792 4487641,4541730
 0.0000e+000 4487663  1.0362e-001  1.9458e+001  5.7711e-002  0.0000e+000  0.0000e+000  4.7595e-001  1.6196e-001  5.6333e-001 -8.2623e-001 141969,155248 143933,4487703 4541730,4487641
 0.0000e+000 4541624  1.8723e-001  1.9657e+001  5.9679e-002  0.0000e+000  0.0000e+000  1.9097e-001 -5.4535e-002 -9.8796e-001 -1.5473e-001 158085,141969 143990,4541664 4473031,4541600
 0.0000e+000 4473053  1.8723e-001  1.9657e+001  5.9682e-002  0.0000e+000  0.0000e+000  1.9109e-001 -5.4535e-002  9.8797e-001  1.5467e-001 141969,158085 143990,4473093 4541600,4473031
 0.0000e+000 4540953  7.1374e-002  6.0907e+000  6.5018e-002  0.0000e+000  0.0000e+000  3.6777e-001 -1.7163e-001 -8.6034e-001 -5.0971e-001 142863,142309 142576,4540993 134598,4540929
 0.0000e+000 4540450  7.1379e-002  6.0907e+000  6.5019e-002  0.0000e+000  0.0000e+000  3.6782e-001 -1.7163e-001  8.6034e-001  5.0972e-001 142309,142863 142576,4540490 134620,4540428
 0.0000e+000 4540778  4.5637e-001  6.0990e+000  5.6510e-002  0.0000e+000  0.0000e+000  5.3819e-001  1.2128e-001  3.7990e-001 -9.2503e-001 142863,156142 4482548,4540818 4540756,4483608
 0.0000e+000 4483630  4.5641e-001  6.0991e+000  5.1506e-002  0.0000e+000  0.0000e+000  4.9044e-001  1.1055e-001 -3.7991e-001  9.2502e-001 156142,142863 4482548,4483670 4483608,4540756
 0.0000e+000 4540650  2.4731e-001  6.0132e+000  5.6506e-002  0.0000e+000  0.0000e+000  5.5223e-001  1.2020e-001 -3.7991e-001  9.2503e-001 156142,142863 143246,4540690 4483480,4540628
 0.0000e+000 4483502  2.4729e-001  6.0132e+000  5.1513e-002  0.0000e+000  0.0000e+000  5.0372e-001  1.0957e-001  3.7987e-001 -9.2504e-001 142863,156142 143246,4539378 4540628,4483480
 0.0000e+000 4540178  4.5000e-001  6.2471e+000  7.6417e-002  0.0000e+000  0.0000e+000  5.6375e-001 -2.3188e-001 -6.8803e-001 -7.2568e-001 156482,142863 143130,4540218 4480815,4540156
 0.0000e+000 4481869  4.5003e-001  6.2471e+000  7.1419e-002  0.0000e+000  0.0000e+000  5.2568e-001 -2.1671e-001  6.8806e-001  7.2565e-001 142863,156482 143130,4539299 142835,4481847
 0.0000e+000 4540050  2.2821e-001  6.4574e+000  7.6414e-002  0.0000e+000  0.0000e+000  5.6663e-001 -2.3084e-001  6.8802e-001  7.2569e-001 142863,156482 4480877,4540090 4539235,4481719
 0.0000e+000 4481741  2.2819e-001  6.4574e+000  7.1421e-002  0.0000e+000  0.0000e+000  5.2999e-001 -2.1574e-001 -6.8800e-001 -7.2571e-001 156482,142863 4480877,4481781 142813,4540028
 0.0000e+000 4539338  3.5183e-001  6.0561e+000  5.6512e-002  0.0000e+000  0.0000e+000  5.4849e-001  1.2082e-001  3.7991e-001 -9.2503e-001 142863,156142 4483542,4540690 4539316,4482486
 0.0000e+000 4482508  3.5186e-001  6.0561e+000  5.6506e-002  0.0000e+000  0.0000e+000  5.4853e-001  1.2082e-001 -3.7990e-001  9.2503e-001 156142,142863 4483542,4540818 4482486,4539316
 0.0000e+000 4539259  3.3912e-001  6.3523e+000  7.6417e-002  0.0000e+000  0.0000e+000  5.6626e-001 -2.3187e-001  6.8803e-001  7.2568e-001 142863,156482 4481909,4540218 4540156,4480815
 0.0000e+000 4480837  3.3909e-001  6.3523e+000  7.6420e-002  0.0000e+000  0.0000e+000  5.6650e-001 -2.3187e-001 -6.8802e-001 -7.2569e-001 156482,142863 4481909,4540090 4481719,4539235
 0.0000e+000 4538892  1.1214e-001  8.0921e+000  7.4834e-002  0.0000e+000  0.0000e+000  5.4349e-001 -2.2529e-001 -7.1182e-001 -7.0236e-001 153296,143319 143529,4538932 135624,4538870
 0.0000e+000 4496731  1.1214e-001  8.0921e+000  7.4833e-002  0.0000e+000  0.0000e+000  5.4353e-001 -2.2529e-001  7.1182e-001  7.0236e-001 143319,153296 143529,4496771 135646,4496709
 0.0000e+000 4538764  1.9446e-001  7.8211e+000  7.5102e-002  0.0000e+000  0.0000e+000  3.0201e-001  8.2755e-002 -9.8252e-001  1.8614e-001 162484,143319 143586,4538804 4446608,4538740
 0.0000e+000 4446630  1.9446e-001  7.8210e+000  7.5100e-002  0.0000e+000  0.0000e+000  3.0199e-001  8.2755e-002  9.8252e-001 -1.8613e-001 143319,162484 143586,4446670 4538740,4446608
