time gpIndex x y xDisp yDisp xForce yForce xVel yVel block corner
f i f f f f f f f f i i
 1.0000e-001 66458  9.9622e+000  3.5343e+000 -3.2888e-003  2.0907e-003 -3.8712e-001  1.2115e+00066108 66243
 1.0000e-001 66432  9.3151e+000  3.7764e+000 -3.0708e-003  2.1240e-003  6.9608e-002  8.4512e-00166108 66243
 1.0000e-001 66406  9.4644e+000  4.6839e+000 -3.0203e-003  2.9467e-003 -1.4528e-002  9.8957e-00266108 66243
 1.0000e-001 66380  9.9967e+000  4.8311e+000 -3.3001e-003  3.0565e-003  0.0000e+000 -6.0964e-00266108 66243
 1.0000e-001 66354  9.9967e+000  4.1905e+000 -3.3001e-003  2.5141e-003  0.0000e+000  4.4762e-00166108 66243
 1.0000e-001 66328  9.9967e+000  3.5500e+000 -3.3001e-003  2.1081e-003  0.0000e+000 -1.9277e-00166108 66243
 1.0000e-001 66833  9.9967e+000  3.5489e+000 -3.3001e-003  1.0267e-003  0.0000e+000 -6.3988e-00265910 66203
 1.0000e-001 66807  9.9967e+000  2.7489e+000 -3.3001e-003  1.1012e-003  0.0000e+000  2.2175e-00165910 66203
 1.0000e-001 66781  9.9967e+000  1.9485e+000 -3.3001e-003  7.8039e-004  0.0000e+000 -1.7616e-00265910 66203
 1.0000e-001 66755  9.8692e+000  1.8988e+000 -3.2188e-003  7.6779e-004 -1.7280e-001  7.0029e-00265910 66203
 1.0000e-001 66729  9.6108e+000  2.4447e+000 -3.0636e-003  1.2465e-003 -4.3419e-001  5.9107e-00365910 66203
 1.0000e-001 66703  9.7864e+000  2.9889e+000 -3.2580e-003  1.1034e-003 -6.2715e-001  8.1785e-00265910 66203
 1.0000e-001 66677  9.9622e+000  3.5332e+000 -3.2794e-003  1.0353e-003 -1.8361e-001 -1.4159e-00165910 66203
 1.0000e-001 67078  9.9967e+000  1.9485e+000 -3.3001e-003  7.8033e-004  0.0000e+000  5.9413e-00365712 66045
 1.0000e-001 67052  9.9967e+000  1.3364e+000 -3.3001e-003  4.3143e-004  0.0000e+000  6.3351e-00365712 66045
 1.0000e-001 67026  9.8222e+000  1.7104e+000 -3.1569e-003  6.3859e-004 -4.0409e-001  1.1204e-00265712 66045
 1.0000e-001 67000  9.8175e+000  1.7916e+000 -3.1451e-003  7.1306e-004 -3.1736e-002  9.7358e-00365712 66045
 1.0000e-001 66974  9.8693e+000  1.8988e+000 -3.1600e-003  7.8770e-004 -5.7548e-002  1.4455e-00265712 66045
 1.0000e-001 67386  9.9967e+000  1.3364e+000 -3.3001e-003  4.3070e-004  0.0000e+000  1.1728e-00265422 65847
 1.0000e-001 67360  9.9967e+000  4.3831e-001 -3.3001e-003  1.5427e-004  0.0000e+000  6.2103e-00265422 65847
 1.0000e-001 67334  9.0246e+000  2.8253e-001 -3.1402e-003  1.1314e-004 -1.8557e-001  5.7176e-00365422 65847
 1.0000e-001 67308  8.7663e+000  3.7506e-001 -3.1256e-003  1.6934e-004  2.5328e-001  8.3104e-00265422 65847
 1.0000e-001 67282  9.2942e+000  1.0425e+000 -3.1770e-003  2.3076e-004  8.0862e-002  6.1779e-00265422 65847
 1.0000e-001 67256  9.8222e+000  1.7103e+000 -3.1502e-003  6.2145e-004 -7.3526e-002  2.0485e-00165422 65847
 1.0000e-001 67951  9.8174e+000  1.7915e+000 -3.1724e-003  6.6118e-004 -1.4284e-001  2.1619e-00165018 65091
 1.0000e-001 67925  9.0793e+000  1.7446e+000 -2.8985e-003  9.6701e-004 -2.3221e-001  6.5606e-00165018 65091
 1.0000e-001 67899  8.3412e+000  1.6975e+000 -2.5333e-003  1.1113e-003 -1.8183e-001 -5.6471e-00265018 65091
 1.0000e-001 67873  8.3707e+000  2.3152e+000 -2.4092e-003  1.4497e-003  2.7659e-002 -3.4250e-00265018 65091
 1.0000e-001 67847  8.4004e+000  2.9329e+000 -2.1646e-003  1.7842e-003 -8.7705e-001  2.4665e-00265018 65091
 1.0000e-001 67821  8.5966e+000  2.9626e+000 -2.2725e-003  1.7109e-003 -1.3287e-001  1.6943e-00165018 65091
 1.0000e-001 67795  9.1039e+000  2.7035e+000 -2.5317e-003  1.3395e-003 -1.8465e-001  1.4124e-00265018 65091
 1.0000e-001 67769  9.6109e+000  2.4444e+000 -2.9335e-003  9.7600e-004 -2.9047e-001  2.3708e-00165018 65091
 1.0000e-001 67743  9.8692e+000  1.8987e+000 -3.1918e-003  7.1132e-004 -1.3686e-001  1.8385e-00165018 65091
 1.0000e-001 68268  9.7767e+000  9.1651e+000 -3.1352e-003  8.7274e-003 -7.3064e-002  5.9400e-00164820 64915
 1.0000e-001 68242  9.0580e+000  9.4127e+000 -2.5611e-003  8.9800e-003 -1.8387e-001  1.5516e+00064820 64915
 1.0000e-001 68216  9.0058e+000  1.0010e+001 -2.5451e-003  1.0000e-002 -1.1529e-001  0.0000e+00064820 64915
 1.0000e-001 68190  9.7501e+000  1.0010e+001 -3.1076e-003  1.0000e-002 -3.0507e-001  0.0000e+00064820 64915
