time dIndex x y area porePressure
f i f f f f
 1.0000e-001 119003  8.4303e-001  8.4303e-001  1.9763e-323  0.0000e+000
 1.0000e-001 113986  3.9002e-001  3.9002e-001  5.6544e-319  0.0000e+000
 1.0000e-001 118625  4.1607e-001  4.1607e-001  0.0000e+000  0.0000e+000
 1.0000e-001 114753  2.9553e-001  2.9553e-001  5.7074e-319  0.0000e+000
 1.0000e-001 118024  3.8160e-001  3.8160e-001  0.0000e+000  0.0000e+000
 1.0000e-001 117921  3.4342e-001  3.4342e-001  1.9763e-323  0.0000e+000
 1.0000e-001 117793  1.1642e+000  1.1642e+000  0.0000e+000  0.0000e+000
 1.0000e-001 113285  6.0586e-001  6.0586e-001  5.6618e-319  0.0000e+000
 1.0000e-001 117665  1.1839e+000  1.1839e+000  5.8206e-319  0.0000e+000
 1.0000e-001 112683  6.6547e-001  6.6547e-001  1.9763e-323  0.0000e+000
 1.0000e-001 117115  1.0279e+000  1.0279e+000  1.9763e-323  0.0000e+000
 1.0000e-001 112762  5.9800e-001  5.9800e-001  0.0000e+000  0.0000e+000
 1.0000e-001 114836  1.2769e+000  1.2769e+000  5.6892e-319  0.0000e+000
 1.0000e-001 111651  1.2065e+000  1.2065e+000  5.5554e-319  0.0000e+000
 1.0000e-001 113907  1.3042e+000  1.3042e+000  1.9763e-323  0.0000e+000
 1.0000e-001 109223  1.4673e+000  1.4673e+000  5.4479e-319  0.0000e+000
 1.0000e-001 112604  1.4438e+000  1.4438e+000  1.9763e-323  0.0000e+000
 1.0000e-001 110743  1.6848e+000  1.6848e+000  5.5372e-319  0.0000e+000
 1.0000e-001 111734  2.2229e+000  2.2229e+000  5.5383e-319  0.0000e+000
 1.0000e-001 106967  2.0978e+000  2.0978e+000  0.0000e+000  0.0000e+000
 1.0000e-001 109926  2.0043e+000  2.0043e+000  5.4490e-319  0.0000e+000
 1.0000e-001 109306  1.4882e+000  1.4882e+000  5.4208e-319  0.0000e+000
 1.0000e-001 107443  2.9104e+000  2.9104e+000  5.3263e-319  0.0000e+000
 1.0000e-001 104726  2.4130e+000  2.4130e+000  5.2236e-319  0.0000e+000
 1.0000e-001 106888  2.9996e+000  2.9996e+000  1.9763e-323  0.0000e+000
 1.0000e-001 103515  2.4467e+000  2.4467e+000  0.0000e+000  0.0000e+000
 1.0000e-001 106583  2.6785e+000  2.6785e+000  0.0000e+000  0.0000e+000
 1.0000e-001 105104  2.1781e+000  2.1781e+000  5.2422e-319  0.0000e+000
 1.0000e-001 105813  3.2475e+000  3.2475e+000  5.2434e-319  0.0000e+000
 1.0000e-001 102954  2.7362e+000  2.7362e+000  0.0000e+000  0.0000e+000
 1.0000e-001 105484  3.3993e+000  3.3993e+000  0.0000e+000  0.0000e+000
 1.0000e-001 103972  2.9525e+000  2.9525e+000  0.0000e+000  0.0000e+000
 1.0000e-001 104350  3.3479e+000  3.3479e+000  0.0000e+000  0.0000e+000
 1.0000e-001 101803  2.8642e+000  2.8642e+000  5.0636e-319  0.0000e+000
 1.0000e-001 103893  3.9127e+000  3.9127e+000  1.9763e-323  0.0000e+000
 1.0000e-001 97538  3.5621e+000  3.5621e+000  4.8370e-319  0.0000e+000
 1.0000e-001 103436  2.6913e+000  2.6913e+000  1.9763e-323  0.0000e+000
 1.0000e-001 102574  3.3493e+000  3.3493e+000  5.1061e-319  0.0000e+000
 1.0000e-001 103107  3.9156e+000  3.9156e+000  0.0000e+000  0.0000e+000
 1.0000e-001 99534  3.5233e+000  3.5233e+000  4.9380e-319  0.0000e+000
 1.0000e-001 101179  3.6115e+000  3.6115e+000  0.0000e+000  0.0000e+000
 1.0000e-001 100174  4.0972e+000  4.0972e+000  4.9870e-319  0.0000e+000
 1.0000e-001 101100  4.3455e+000  4.3455e+000  1.9763e-323  0.0000e+000
 1.0000e-001 96455  4.1454e+000  4.1454e+000  4.7972e-319  0.0000e+000
 1.0000e-001 99455  4.5039e+000  4.5039e+000  1.9763e-323  0.0000e+000
 1.0000e-001 93819  4.4333e+000  4.4333e+000  4.6891e-319  0.0000e+000
 1.0000e-001 98835  4.7541e+000  4.7541e+000  4.9035e-319  0.0000e+000
 1.0000e-001 94536  4.7303e+000  4.7303e+000  4.7451e-319  0.0000e+000
 1.0000e-001 98109  4.4751e+000  4.4751e+000  0.0000e+000  0.0000e+000
