time cIndex x y length flowRate aperture nForce sForce xNormCosine yNormCosine blocks domains corners
f i f f f f f f f f f l l l
 1.0000e-001 96349  5.1846e+000  1.5985e+000  4.0949e-001  0.0000e+000  0.0000e+000 -1.4941e+000  0.0000e+000 -6.6913e-001  7.4314e-001 47514,44198 45040,96389 41815,96327
 1.0000e-001 91512  5.1843e+000  1.5982e+000  4.0955e-001  0.0000e+000  0.0000e+000 -1.3807e+000  0.0000e+000  6.6919e-001 -7.4309e-001 44198,47514 45040,91552 41793,91490
 1.0000e-001 95499  5.4232e+000  3.3602e+000  2.9753e-001  0.0000e+000  0.0000e+000 -5.6818e-001 -0.0000e+000 -9.0773e-001  4.1956e-001 47124,44716 45723,95539 45142,95475
 1.0000e-001 92756  5.4230e+000  3.3598e+000  2.9769e-001  0.0000e+000  0.0000e+000 -4.8868e-001 -0.0000e+000  9.0775e-001 -4.1950e-001 44716,47124 45723,92796 45120,92734
 1.0000e-001 94951  5.2166e+000  5.5964e+000  2.6816e-001  0.0000e+000  0.0000e+000 -1.9350e+000 -0.0000e+000 -1.7308e-001  9.8491e-001 45342,46834 46335,94991 94929,92894
 1.0000e-001 92916  5.2165e+000  5.5964e+000  2.6815e-001  0.0000e+000  0.0000e+000 -1.9276e+000 -0.0000e+000  1.7306e-001 -9.8491e-001 46834,45342 46335,92956 92894,94929
 1.0000e-001 94793  5.6914e+000  4.7909e+000  4.1587e-001  0.0000e+000  0.0000e+000 -1.7443e+000 -0.0000e+000 -9.9296e-001  1.1847e-001 46068,45342 46449,94833 45314,94769
 1.0000e-001 94255  5.6914e+000  4.7909e+000  4.1588e-001  0.0000e+000  0.0000e+000 -1.7698e+000 -0.0000e+000  9.9294e-001 -1.1859e-001 45342,46068 46449,94295 45292,94233
 1.0000e-001 94415  6.4485e+000  5.1744e+000  3.9531e-001  0.0000e+000  0.0000e+000 -1.9094e+000  0.0000e+000  5.6212e-001  8.2705e-001 46068,53582 46987,94455 94393,84872
 1.0000e-001 84894  6.4481e+000  5.1747e+000  3.9535e-001  0.0000e+000  0.0000e+000 -1.4491e+000  0.0000e+000 -5.6230e-001 -8.2693e-001 53582,46068 46987,84934 84872,94393
 1.0000e-001 94336  6.3908e+000  4.3162e+000  4.1013e-001  0.0000e+000  0.0000e+000 -2.2381e+000 -0.0000e+000 -4.9800e-001  8.6717e-001 53178,46068 47101,94376 45840,94314
 1.0000e-001 85842  6.3901e+000  4.3157e+000  4.1020e-001  0.0000e+000  0.0000e+000 -2.2163e+000 -0.0000e+000  4.9801e-001 -8.6717e-001 46068,53178 47101,85882 45818,85820
 1.0000e-001 93928  5.2082e+000  9.8455e+000  2.9173e-001  0.0000e+000  0.0000e+000 -2.6467e+000 -0.0000e+000  1.8351e-001  9.8302e-001 48486,46472 46761,93968 90583,93904
 1.0000e-001 90605  5.2080e+000  9.8456e+000  2.9172e-001  0.0000e+000  0.0000e+000 -2.6503e+000 -0.0000e+000 -1.8350e-001 -9.8302e-001 46472,48486 46761,90645 93904,90583
 1.0000e-001 92995  5.2461e+000  7.1595e+000  2.5593e-001  0.0000e+000  0.0000e+000 -1.7457e+000  0.0000e+000  4.7753e-001  8.7862e-001 46834,48890 47895,93035 92973,90158
 1.0000e-001 90180  5.2459e+000  7.1596e+000  2.5597e-001  0.0000e+000  0.0000e+000 -1.7638e+000  0.0000e+000 -4.7749e-001 -8.7864e-001 48890,46834 47895,90220 90158,92973
 1.0000e-001 92628  6.1064e+000  2.7079e+000  3.1661e-001  0.0000e+000  0.0000e+000 -5.6128e-001  0.0000e+000 -8.7445e-001  4.8511e-001 52234,47124 47391,92668 47153,92604
 1.0000e-001 87030  6.1063e+000  2.7076e+000  3.1653e-001  0.0000e+000  0.0000e+000 -6.3405e-001  0.0000e+000  8.7441e-001 -4.8519e-001 47124,52234 47391,87070 47175,87008
 1.0000e-001 91593  5.7993e+000  6.7464e-001  4.0552e-001  0.0000e+000  0.0000e+000 -8.3433e-001  0.0000e+000 -8.2673e-001  5.6261e-001 50750,47514 48463,91633 45264,91571
 1.0000e-001 88463  5.7992e+000  6.7450e-001  4.0553e-001  0.0000e+000  0.0000e+000 -8.6653e-001  0.0000e+000  8.2670e-001 -5.6264e-001 47514,50750 48463,88503 45242,88441
 1.0000e-001 91433  5.4118e+000  9.0632e+000  2.5069e-001  0.0000e+000  0.0000e+000 -2.3443e+000 -0.0000e+000 -3.5338e-001  9.3548e-001 48082,48486 48810,91473 44170,90664
 1.0000e-001 90686  5.4117e+000  9.0632e+000  2.5069e-001  0.0000e+000  0.0000e+000 -2.3569e+000 -0.0000e+000  3.5334e-001 -9.3549e-001 48486,48082 48810,90726 44148,91409
 1.0000e-001 90101  5.9742e+000  7.5373e+000  3.3849e-001  0.0000e+000  0.0000e+000 -1.2295e+000  0.0000e+000 -9.1566e-001  4.0195e-001 49380,48890 49761,90141 45990,90077
 1.0000e-001 89642  5.9741e+000  7.5372e+000  3.3848e-001  0.0000e+000  0.0000e+000 -1.2007e+000  0.0000e+000  9.1568e-001 -4.0190e-001 48890,49380 49761,89682 45968,89620
 1.0000e-001 89723  6.3455e+000  7.0003e+000  2.8165e-001  0.0000e+000  0.0000e+000 -1.5079e+000  0.0000e+000 -5.3107e-001  8.4733e-001 51262,49380 50258,89763 47486,89701
 1.0000e-001 87957  6.3454e+000  7.0003e+000  2.8164e-001  0.0000e+000  0.0000e+000 -1.5464e+000  0.0000e+000  5.3093e-001 -8.4741e-001 49380,51262 50258,87997 47464,87935
 1.0000e-001 89194  6.6178e+000  8.6071e+000  2.6548e-001  0.0000e+000  0.0000e+000 -2.0878e+000  0.0000e+000 -5.3168e-001  8.4695e-001 53922,49934 51017,89234 49352,89168
 1.0000e-001 84516  6.6176e+000  8.6070e+000  2.6548e-001  0.0000e+000  0.0000e+000 -2.0818e+000  0.0000e+000  5.3169e-001 -8.4694e-001 49934,53922 51017,84556 49330,84494
 1.0000e-001 88544  6.4761e+000  4.9223e-001  3.7062e-001  0.0000e+000  0.0000e+000 -1.0427e+000 -0.0000e+000 -6.5954e-001  7.5167e-001 51830,50750 52211,88584 45790,88522
 1.0000e-001 87606  6.4760e+000  4.9213e-001  3.7062e-001  0.0000e+000  0.0000e+000 -9.9351e-001 -0.0000e+000  6.5961e-001 -7.5161e-001 50750,51830 52211,87646 45768,87584
 1.0000e-001 88038  6.4769e+000  6.2336e+000  2.5874e-001  0.0000e+000  0.0000e+000 -1.4003e+000 -0.0000e+000 -2.1777e-002  9.9976e-001 53582,51262 51529,88078 84953,88016
 1.0000e-001 84975  6.4768e+000  6.2336e+000  2.5874e-001  0.0000e+000  0.0000e+000 -1.3931e+000 -0.0000e+000  2.1689e-002 -9.9976e-001 51262,53582 51529,85015 88016,84953
 1.0000e-001 87109  7.2457e+000  2.7665e+000  2.6847e-001  0.0000e+000  0.0000e+000 -5.1793e-001 -0.0000e+000 -9.9870e-001 -5.0973e-002 56962,52234 53155,87149 82185,87087
 1.0000e-001 82207  7.2457e+000  2.7665e+000  2.6848e-001  0.0000e+000  0.0000e+000 -5.2201e-001 -0.0000e+000  9.9870e-001  5.0995e-002 52234,56962 53155,82247 87087,82185
 1.0000e-001 86951  6.5735e+000  2.1626e+000  3.4884e-001  0.0000e+000  0.0000e+000 -1.5924e+000  0.0000e+000 -8.9198e-002  9.9601e-001 52774,52234 53098,86991 48054,86927
 1.0000e-001 86492  6.5735e+000  2.1626e+000  3.4885e-001  0.0000e+000  0.0000e+000 -1.5825e+000  0.0000e+000  8.9315e-002 -9.9600e-001 52234,52774 53098,86532 48032,86470
 1.0000e-001 86573  7.1685e+000  1.6055e+000  2.8309e-001  0.0000e+000  0.0000e+000 -5.4875e-001  0.0000e+000 -9.5762e-001  2.8803e-001 56300,52774 53849,86613 51802,86551
 1.0000e-001 82908  7.1685e+000  1.6055e+000  2.8309e-001  0.0000e+000  0.0000e+000 -5.4662e-001  0.0000e+000  9.5763e-001 -2.8802e-001 52774,56300 53849,82948 51780,82886
 1.0000e-001 85923  7.3205e+000  4.1621e+000  2.8312e-001  0.0000e+000  0.0000e+000 -8.9434e-001  0.0000e+000 -9.6404e-001 -2.6576e-001 58553,53178 53445,85963 80649,85901
 1.0000e-001 80671  7.3206e+000  4.1619e+000  2.8317e-001  0.0000e+000  0.0000e+000 -8.2374e-001  0.0000e+000  9.6407e-001  2.6566e-001 53178,58553 53445,80711 85901,80649
 1.0000e-001 85054  7.2652e+000  5.8164e+000  2.4959e-001  0.0000e+000  0.0000e+000 -5.2199e-001 -0.0000e+000  8.4962e-001  5.2739e-001 53582,54648 54858,85094 51234,84163
 1.0000e-001 84185  7.2652e+000  5.8165e+000  2.4967e-001  0.0000e+000  0.0000e+000 -5.2580e-001 -0.0000e+000 -8.4964e-001 -5.2736e-001 54648,53582 54858,84225 51212,85032
 1.0000e-001 82989  8.0067e+000  1.4335e+000  2.5531e-001  0.0000e+000  0.0000e+000 -1.5050e-001 -0.0000e+000  9.8357e-001  1.8052e-001 56300,61335 57115,83029 82967,79131
