time bIndex x y area xForce yForce corners zones gridPoints
f i f f f f f l l l l
 1.0000e-001 69254  1.0071e+001  8.2103e+000  1.6874e-003  0.0000e+000  0.0000e+000 69283,68993,69327 69562 69536,69510,69484
 1.0000e-001 68942  9.7554e+000  8.9043e+000  8.9005e-001  0.0000e+000  0.0000e+000 68971,69585,68103,64742,64367,69607,65422,69015 70009,69986,69963,69940,69917,69894 69868,69842,69816,69790,69764,69738,69712,69686
 1.0000e-001 68766  1.0047e+001  6.0669e+000  1.3704e-002  0.0000e+000  0.0000e+000 65998,68499,68817 70110 70084,70058,70032
 1.0000e-001 68448  9.4888e+000  6.7180e+000  1.0581e+000  0.0000e+000  0.0000e+000 68477,64069,70295,62913,70216,63339,63578,70133,68521 70746,70723,70700,70677,70654,70631,70608 70582,70556,70530,70504,70478,70452,70426,70400,70374
 1.0000e-001 68250  1.0001e+001  3.1832e+000  2.7451e-002  0.0000e+000  0.0000e+000 68279,67083,66679,68323 70896,70873 70847,70821,70795,70769
 1.0000e-001 68052  1.0078e+001  9.6846e+000  5.9451e-003  0.0000e+000  0.0000e+000 68081,67791,68125 70997 70971,70945,70919
 1.0000e-001 67740  9.4361e+000  9.7545e+000  6.1883e-001  0.0000e+000  0.0000e+000 67769,494,71022,61417,61013,64216,64720,67813 71367,71344,71321,71298,71275,71252 71226,71200,71174,71148,71122,71096,71070,71044
 1.0000e-001 67542  9.9703e+000  9.4201e-002  1.1715e-002  0.0000e+000  0.0000e+000 67571,516,67281,67615 71519,71496 71470,71444,71418,71392
 1.0000e-001 67230  9.7616e+000  1.0164e+000  6.2972e-001  0.0000e+000  0.0000e+000 67259,71544,65225,64821,65372,71566,67303 71923,71900,71877,71854,71831 71805,71779,71753,71727,71701,71675,71649
 1.0000e-001 67032  9.8657e+000  4.2420e+000  5.3799e-001  0.0000e+000  0.0000e+000 67061,71968,71946,71990,66020,66332,65544,65623,65919,67105 72433,72410,72387,72364,72341,72318,72295,72272 72246,72220,72194,72168,72142,72116,72090,72064,72038,72012
 1.0000e-001 66628  9.3936e+000  2.1280e+000  1.6855e+000  0.0000e+000  0.0000e+000 65494,59969,72456,60048,63628,65247,65203,72539,68301 72933,72910,72887,72864,72841,72818,72795,72982,73005,73054,73077,73126,73149 72769,72743,72717,72691,72665,72639,72613,72587,72561,72956,73028,73100
 1.0000e-001 66281  9.3710e+000  3.3741e+000  8.5837e-001  0.0000e+000  0.0000e+000 65941,60934,73172,60559,73253,65472,66657 73606,73583,73560,73537,73514 73488,73462,73436,73410,73384,73358,73332
 1.0000e-001 65969  9.4834e+000  5.8393e+000  9.2418e-001  0.0000e+000  0.0000e+000 63600,73629,62452,62531,64266,66042,68795 73984,73961,73938,73915,73892 73866,73840,73814,73788,73762,73736,73710
 1.0000e-001 65572  9.3958e+000  4.8024e+000  1.0025e+000  0.0000e+000  0.0000e+000 64288,62352,61977,62380,65522,66310 74232,74209,74186,74163,74281,74304,74353,74376 74137,74111,74085,74059,74033,74007,74255,74327
 1.0000e-001 65174  8.6412e+000  3.9297e+000  1.1811e+000  0.0000e+000  0.0000e+000 62402,57144,74482,57072,58427,60912,74399,65601 74884,74861,74838,74815,74792,74769 74743,74717,74691,74665,74639,74613,74587,74561
 1.0000e-001 64770  9.3390e+000  3.7152e-001  7.3739e-001  0.0000e+000  0.0000e+000 65394,74988,61586,74907,61687,61643,75067,67593 75412,75389,75366,75343,75320,75297 75271,75245,75219,75193,75167,75141,75115,75089
