time zIndex S11 S22 S12 block gridPoints
f i f f f i l
 1.0000e-001 72698 -3.5717e+001 -1.2309e+001  1.1306e+000 63948 72744,72430,72672
 1.0000e-001 72721 -3.7428e+001 -8.3262e+000 -1.9460e-001 63948 72482,72672,72352
 1.0000e-001 72770 -3.9303e+001 -1.1182e+001  8.4537e-001 63948 72482,72456,72744
 1.0000e-001 72793 -3.6996e+001 -8.2618e+000  1.9261e+000 63948 72482,72744,72672
 1.0000e-001 72894 -3.1067e+001  1.0873e+001  7.1147e+000 63494 72816,72868,72842
 1.0000e-001 73093  1.6430e+000  3.6678e+001 -5.0271e+000 63132 72943,72995,72969
 1.0000e-001 73070 -3.2358e+001  2.3462e+001 -2.5260e+000 63132 72943,73021,72995
 1.0000e-001 73047 -2.7648e+001  3.7282e+001 -2.0499e+000 63132 72917,73021,72943
 1.0000e-001 73294 -4.2281e+001 -2.2912e+000  5.8062e+000 62792 73317,73144,73118
 1.0000e-001 73271 -4.0631e+001 -1.3778e+000  4.1340e-001 62792 73317,73118,73222
 1.0000e-001 73248 -3.1727e+001 -1.8817e+000  4.0417e+000 62792 73144,73196,73170
 1.0000e-001 73343 -3.5965e+001 -1.9955e+000  3.9704e+000 62792 73196,73144,73317
 1.0000e-001 73366 -3.4210e+001 -8.5958e-002 -1.7457e+000 62792 73196,73317,73222
 1.0000e-001 73616 -3.5414e+001 -3.4979e+000  2.6588e+000 62388 73639,73417,73391
 1.0000e-001 73593 -3.3556e+001  4.4848e-001  1.9094e-001 62388 73711,73639,73391
 1.0000e-001 73570 -3.4773e+001  2.0666e+000  5.8647e-001 62388 73711,73391,73521
 1.0000e-001 73547 -3.4701e+001 -6.4593e-001 -3.0025e+000 62388 73469,73521,73495
 1.0000e-001 73665 -3.0265e+001 -1.7144e+000 -3.9635e-001 62388 73443,73417,73639
 1.0000e-001 73688 -3.3581e+001  1.9623e+000 -2.0966e+000 62388 73443,73639,73469
 1.0000e-001 73737 -3.4967e+001 -8.7721e-001 -3.5637e-001 62388 73469,73639,73711
 1.0000e-001 73760 -3.6026e+001  4.6357e-001  1.5549e-002 62388 73469,73711,73521
 1.0000e-001 74010 -4.5185e+001 -1.2845e+001 -6.3336e+000 61848 74033,73837,73811
 1.0000e-001 73987 -1.4997e+001 -7.1220e+000  2.1997e+000 61848 74033,73811,73785
 1.0000e-001 73964 -4.3285e+001 -1.5629e+000  3.9404e+000 61848 73837,73915,73889
 1.0000e-001 73941 -5.7600e+001  7.3842e+000 -3.5991e+000 61848 73837,73889,73863
 1.0000e-001 74059 -4.8555e+001 -4.1752e+000  8.3871e-002 61848 73915,73837,74033
 1.0000e-001 74082 -4.6321e+001  6.6462e-001  2.9293e+000 61848 73915,74033,73785
 1.0000e-001 74283 -2.4732e+001  2.4727e+001 -8.6983e+000 61444 74306,74133,74107
 1.0000e-001 74260 -2.8845e+001  2.1997e+001  3.9626e-002 61444 74306,74107,74211
 1.0000e-001 74237 -3.1791e+001  3.2489e+001 -8.3003e-001 61444 74378,74185,74159
 1.0000e-001 74332 -3.3523e+001  2.0983e+001 -8.1438e+000 61444 74159,74133,74306
 1.0000e-001 74355 -3.1052e+001  2.4230e+001 -4.6295e-001 61444 74378,74159,74306
 1.0000e-001 74404 -3.4727e+001  2.3054e+001  8.7563e-001 61444 74211,74185,74378
 1.0000e-001 74427 -3.3696e+001  2.1129e+001  6.6468e-001 61444 74211,74378,74306
 1.0000e-001 74628 -3.8567e+001  1.9459e+000  4.0525e+000 60990 74478,74530,74504
 1.0000e-001 74605 -3.4119e+001  5.4234e-002  1.1232e+000 60990 74452,74530,74478
 1.0000e-001 74582 -3.5250e+001 -3.6046e-001  1.2899e+000 60990 74452,74556,74530
 1.0000e-001 75089  1.4025e+001  4.2665e+001 -2.2267e+001 60486 75112,74945,74919
 1.0000e-001 75066  3.2146e-001  2.1420e+001 -1.5578e+001 60486 75112,74919,74867
 1.0000e-001 75043 -4.3024e+000  2.2319e+001 -2.5551e+000 60486 74841,74971,74867
 1.0000e-001 75020 -7.6552e+000  1.5662e+001 -1.1680e+001 60486 74867,74919,74893
 1.0000e-001 74997 -7.9308e-001  1.9745e+001 -6.4677e+000 60486 74815,74971,74841
 1.0000e-001 75138 -5.8619e-001  4.1928e+001 -1.0397e+001 60486 74971,74945,75112
 1.0000e-001 75161 -6.1625e+000  3.4914e+001 -6.4429e+000 60486 74971,75112,74867
 1.0000e-001 75409 -2.5139e+001  1.8426e+001  5.9078e+000 59932 75576,75432,75288
 1.0000e-001 75386 -2.6286e+001  1.8495e+001  1.4606e+000 59932 75504,75314,75288
 1.0000e-001 75363 -2.0678e+001  3.0934e+001  1.0287e+001 59932 75432,75236,75210
 1.0000e-001 75340 -2.0839e+001  1.7173e+001  2.9515e+000 59932 75576,75288,75262
 1.0000e-001 75458 -2.6599e+001  1.9798e+001  1.0456e+000 59932 75504,75288,75432
 1.0000e-001 75481 -2.4300e+001  2.2802e+001  9.1209e-001 59932 75184,75432,75210
 1.0000e-001 75530 -3.5133e+001  4.5303e+000  5.3440e+000 59932 75184,75314,75504
 1.0000e-001 75553 -2.6291e+001  1.8514e+001  1.4842e+000 59932 75184,75504,75432
 1.0000e-001 75602 -2.7909e+001  1.4053e+001  7.2414e+000 59932 75236,75432,75576
 1.0000e-001 75625 -2.5376e+001  1.2075e+001  5.6017e+000 59932 75236,75576,75262
 1.0000e-001 75873 -3.4193e+001 -2.6990e+000  4.3371e+000 59478 75674,75752,75700
 1.0000e-001 75850 -2.6775e+001  3.4510e-001 -6.0721e-001 59478 75648,75752,75674
 1.0000e-001 75827 -3.9044e+001 -3.6643e+000  4.1124e+000 59478 75700,75752,75726
 1.0000e-001 75804 -3.4718e+001  1.4724e+000  3.7813e-001 59478 75648,75778,75752
 1.0000e-001 76206 -2.1970e+001 -1.9566e+000 -2.8177e+000 59024 75981,76059,76007
 1.0000e-001 76183 -2.1756e+001  4.6340e+000 -4.5536e+000 59024 75981,76111,76059
