time zIndex S11 S22 S12 block gridPoints
f i f f f i l
 1.0000e-001 70038  3.3885e+000  1.7529e+001  5.1646e+000 62235 69799,69989,69825
 1.0000e-001 70087  1.1107e+000  1.7440e+001  5.1891e-004 62235 69825,69989,70061
 1.0000e-001 70110  3.3634e+000  1.8168e+001  5.9537e-001 62235 69825,70061,69643
 1.0000e-001 70260  5.9397e-002  7.1229e+000 -2.7605e+000 62037 70133,70185,70159
 1.0000e-001 70237  9.4412e-001  1.0314e+001 -2.6523e+000 62037 70133,70211,70185
 1.0000e-001 70640 -1.2236e+000  6.0262e+000 -3.5498e+000 61583 70735,70663,70418
 1.0000e-001 70617  2.9137e+000  1.1045e+001 -2.7401e+000 61583 70663,70366,70522
 1.0000e-001 70594 -1.8387e+000  5.8182e+000 -4.4638e+000 61583 70735,70418,70392
 1.0000e-001 70571 -1.7667e+000  3.4783e+000 -3.3883e+000 61583 70418,70496,70444
 1.0000e-001 70548  1.0500e+000  8.3297e-001 -3.0313e+000 61583 70444,70496,70470
 1.0000e-001 70689  2.0105e+000  5.0047e+000 -2.6736e+000 61583 70496,70418,70663
 1.0000e-001 70712  3.3452e+000  5.6945e+000 -3.1887e+000 61583 70496,70663,70522
 1.0000e-001 70761  1.0486e+000  6.6919e+000 -2.5860e+000 61583 70366,70663,70735
 1.0000e-001 70784 -3.4367e-001  6.1467e+000 -3.4731e+000 61583 70366,70735,70392
 1.0000e-001 71054 -1.0469e+000  6.7862e+000 -2.5535e+000 61313 71077,70881,70855
 1.0000e-001 71031 -3.0966e+000  3.1556e+000 -3.5071e+000 61313 71077,70855,70829
 1.0000e-001 71008  1.1932e+000  1.2126e+000 -2.2959e+000 61313 70829,70959,70933
 1.0000e-001 70985 -1.3192e+000  2.7686e+000  4.1603e-001 61313 70881,70933,70907
 1.0000e-001 71103  3.5230e-001  4.9966e+000 -3.6446e-001 61313 70933,70881,71077
 1.0000e-001 71126 -1.1330e+000  2.9180e+000 -1.1213e+000 61313 70933,71077,70829
 1.0000e-001 71604  2.0322e+000  5.6152e+000  3.9930e-001 60909 71627,71232,71414
 1.0000e-001 71581  2.0714e+000  7.4269e+000 -1.5412e+000 60909 71232,71440,71414
 1.0000e-001 71558  1.4593e+000  4.8523e+000  1.4856e-001 60909 71627,71414,71336
 1.0000e-001 71535 -4.7023e-001  6.7480e+000  4.4235e-002 60909 71362,71414,71388
 1.0000e-001 71512  1.9238e+000  6.4632e+000  5.5494e-001 60909 71336,71414,71362
 1.0000e-001 71489  1.7168e+000  4.7005e+000 -4.6500e-001 60909 71258,71336,71310
 1.0000e-001 71466  5.0169e+000  4.9868e+000 -1.6434e-002 60909 71258,71310,71284
 1.0000e-001 71653  2.2103e+000  4.8773e+000  1.7191e-001 60909 71258,71232,71627
 1.0000e-001 71676  1.9336e+000  4.4897e+000  2.3899e-002 60909 71258,71627,71336
 1.0000e-001 71875  1.4580e+000  7.8122e+000 -2.2474e+000 60611 71898,71725,71699
 1.0000e-001 71852  3.8900e+000  7.6480e+000 -2.7827e+000 60611 71898,71699,71803
 1.0000e-001 71829  1.0539e+000  8.0545e+000 -1.4903e+000 60611 71970,71751,71725
 1.0000e-001 71924  8.6676e-001  7.8101e+000 -1.7934e+000 60611 71970,71725,71898
 1.0000e-001 71947  1.1986e+000  3.8454e+000 -1.4701e+000 60611 71777,71898,71803
 1.0000e-001 71996  1.4210e+000  7.7770e+000 -1.4739e+000 60611 71777,71751,71970
 1.0000e-001 72019  1.4797e+000  7.8337e+000 -1.7204e+000 60611 71777,71970,71898
 1.0000e-001 72576  8.3835e+000  2.0223e+001 -2.4813e+000 60142 72599,72256,72230
 1.0000e-001 72553  7.5287e+000  1.6198e+001 -2.9674e+000 60142 72671,72599,72230
 1.0000e-001 72530  6.0646e+000  1.1872e+001 -2.2614e-001 60142 72671,72230,72204
