time dIndex x y area porePressure
f i f f f f
 1.0000e-001 113106  1.5898e+000  1.5898e+000  0.0000e+000  0.0000e+000
 1.0000e-001 109906  1.3866e+000  1.3866e+000  5.4666e-319  0.0000e+000
 1.0000e-001 112013  7.4722e-001  7.4722e-001  0.0000e+000  0.0000e+000
 1.0000e-001 110957  1.2130e+000  1.2130e+000  5.5163e-319  0.0000e+000
 1.0000e-001 111040  1.7272e+000  1.7272e+000  5.5040e-319  0.0000e+000
 1.0000e-001 107695  1.6006e+000  1.6006e+000  5.3488e-319  0.0000e+000
 1.0000e-001 109507  2.0937e+000  2.0937e+000  5.4235e-319  0.0000e+000
 1.0000e-001 107044  1.6394e+000  1.6394e+000  5.3131e-319  0.0000e+000
 1.0000e-001 109080  1.4516e+000  1.4516e+000  0.0000e+000  0.0000e+000
 1.0000e-001 108418  1.9481e+000  1.9481e+000  5.3850e-319  0.0000e+000
 1.0000e-001 108751  2.5276e+000  2.5276e+000  0.0000e+000  0.0000e+000
 1.0000e-001 103428  2.2136e+000  2.2136e+000  5.1492e-319  0.0000e+000
 1.0000e-001 105152  3.6631e+000  3.6631e+000  0.0000e+000  0.0000e+000
 1.0000e-001 100513  3.2129e+000  3.2129e+000  4.9839e-319  0.0000e+000
 1.0000e-001 103511  3.3028e+000  3.3028e+000  5.1369e-319  0.0000e+000
 1.0000e-001 99285  2.9228e+000  2.9228e+000  4.9233e-319  0.0000e+000
 1.0000e-001 102652  3.9017e+000  3.9017e+000  0.0000e+000  0.0000e+000
 1.0000e-001 99935  3.5410e+000  3.5410e+000  4.9554e-319  0.0000e+000
 1.0000e-001 101156  4.4673e+000  4.4673e+000  5.0157e-319  0.0000e+000
 1.0000e-001 95618  4.2621e+000  4.2621e+000  4.7445e-319  0.0000e+000
 1.0000e-001 100434  4.4963e+000  4.4963e+000  1.9763e-323  0.0000e+000
 1.0000e-001 92875  4.3205e+000  4.3205e+000  4.6811e-319  0.0000e+000
 1.0000e-001 99856  4.4544e+000  4.4544e+000  1.9763e-323  0.0000e+000
 1.0000e-001 96308  4.4218e+000  4.4218e+000  4.8182e-319  0.0000e+000
 1.0000e-001 99206  4.3442e+000  4.3442e+000  1.9763e-323  0.0000e+000
 1.0000e-001 97773  3.6477e+000  3.6477e+000  4.8639e-319  0.0000e+000
 1.0000e-001 98605  4.6800e+000  4.6800e+000  0.0000e+000  0.0000e+000
 1.0000e-001 94912  4.7765e+000  4.7765e+000  1.9763e-323  0.0000e+000
 1.0000e-001 98106  4.2438e+000  4.2438e+000  4.8650e-319  0.0000e+000
 1.0000e-001 96909  4.4960e+000  4.4960e+000  4.8428e-319  0.0000e+000
 1.0000e-001 96389  5.4891e+000  5.4891e+000  4.7778e-319  0.0000e+000
 1.0000e-001 91552  4.8805e+000  4.8805e+000  4.6230e-319  0.0000e+000
 1.0000e-001 95539  5.5482e+000  5.5482e+000  1.9763e-323  0.0000e+000
 1.0000e-001 92796  5.2985e+000  5.2985e+000  1.9763e-323  0.0000e+000
 1.0000e-001 94991  5.4809e+000  5.4809e+000  4.7135e-319  0.0000e+000
 1.0000e-001 92956  4.9525e+000  4.9525e+000  1.9763e-323  0.0000e+000
 1.0000e-001 94833  5.7408e+000  5.7408e+000  1.9763e-323  0.0000e+000
 1.0000e-001 94295  5.6422e+000  5.6422e+000  4.7434e-319  0.0000e+000
 1.0000e-001 94455  6.7753e+000  6.7753e+000  0.0000e+000  0.0000e+000
 1.0000e-001 84934  6.1217e+000  6.1217e+000  4.2936e-319  0.0000e+000
 1.0000e-001 94376  6.7464e+000  6.7464e+000  1.9763e-323  0.0000e+000
 1.0000e-001 85882  6.0351e+000  6.0351e+000  4.3225e-319  0.0000e+000
 1.0000e-001 93968  5.4951e+000  5.4951e+000  0.0000e+000  0.0000e+000
 1.0000e-001 90645  4.9214e+000  4.9214e+000  4.5465e-319  0.0000e+000
 1.0000e-001 93035  5.4709e+000  5.4709e+000  4.6242e-319  0.0000e+000
 1.0000e-001 90220  5.0212e+000  5.0212e+000  0.0000e+000  0.0000e+000
 1.0000e-001 92668  6.2603e+000  6.2603e+000  0.0000e+000  0.0000e+000
 1.0000e-001 87070  5.9531e+000  5.9531e+000  1.9763e-323  0.0000e+000
 1.0000e-001 91633  6.0278e+000  6.0278e+000  4.5476e-319  0.0000e+000
 1.0000e-001 88503  5.5715e+000  5.5715e+000  4.4231e-319  0.0000e+000
 1.0000e-001 91473  5.6464e+000  5.6464e+000  1.9763e-323  0.0000e+000
 1.0000e-001 90726  5.1774e+000  5.1774e+000  0.0000e+000  0.0000e+000
 1.0000e-001 90141  6.1102e+000  6.1102e+000  1.9763e-323  0.0000e+000
 1.0000e-001 89682  5.8381e+000  5.8381e+000  4.5017e-319  0.0000e+000
 1.0000e-001 89763  6.5845e+000  6.5845e+000  0.0000e+000  0.0000e+000
 1.0000e-001 87997  6.1068e+000  6.1068e+000  4.4043e-319  0.0000e+000
 1.0000e-001 89234  6.8428e+000  6.8428e+000  4.4243e-319  0.0000e+000
 1.0000e-001 84556  6.3931e+000  6.3931e+000  4.2639e-319  0.0000e+000
 1.0000e-001 88584  6.7551e+000  6.7551e+000  0.0000e+000  0.0000e+000
 1.0000e-001 87646  6.1980e+000  6.1980e+000  4.3910e-319  0.0000e+000
 1.0000e-001 88078  6.7356e+000  6.7356e+000  0.0000e+000  0.0000e+000
 1.0000e-001 85015  6.2182e+000  6.2182e+000  1.9763e-323  0.0000e+000
 1.0000e-001 87149  7.2325e+000  7.2325e+000  4.3237e-319  0.0000e+000
 1.0000e-001 82247  7.2599e+000  7.2599e+000  4.1238e-319  0.0000e+000
 1.0000e-001 86991  6.9214e+000  6.9214e+000  1.9763e-323  0.0000e+000
 1.0000e-001 86532  6.2265e+000  6.2265e+000  4.3399e-319  0.0000e+000
 1.0000e-001 86613  7.2505e+000  7.2505e+000  0.0000e+000  0.0000e+000
 1.0000e-001 82948  7.0874e+000  7.0874e+000  4.1470e-319  0.0000e+000
 1.0000e-001 85963  7.2460e+000  7.2460e+000  4.2651e-319  0.0000e+000
 1.0000e-001 80711  7.3964e+000  7.3964e+000  4.0399e-319  0.0000e+000
 1.0000e-001 85094  7.3972e+000  7.3972e+000  4.2294e-319  0.0000e+000
 1.0000e-001 84225  7.1339e+000  7.1339e+000  4.1921e-319  0.0000e+000
 1.0000e-001 83029  8.0534e+000  8.0534e+000  4.1250e-319  0.0000e+000
 1.0000e-001 79193  7.9612e+000  7.9612e+000  3.9465e-319  0.0000e+000
 1.0000e-001 82330  8.3026e+000  8.3026e+000  4.0880e-319  0.0000e+000
 1.0000e-001 78085  7.9749e+000  7.9749e+000  3.8951e-319  0.0000e+000
 1.0000e-001 80794  8.0379e+000  8.0379e+000  4.0121e-319  0.0000e+000
 1.0000e-001 77387  8.4814e+000  8.4814e+000  3.8725e-319  0.0000e+000
 1.0000e-001 78546  9.4101e+000  9.4101e+000  0.0000e+000  0.0000e+000
 1.0000e-001 74816  9.0343e+000  9.0343e+000  0.0000e+000  0.0000e+000
 1.0000e-001 78467  8.5964e+000  8.5964e+000  1.9763e-323  0.0000e+000
 1.0000e-001 73180  9.2633e+000  9.2633e+000  3.6571e-319  0.0000e+000
 1.0000e-001 76890  9.0770e+000  9.0770e+000  3.8168e-319  0.0000e+000
